14,407,1161.44,293.41,25.43,62.29,1,-1,-1,-1
14,406,1133.41,297.51,14.98,50.16,1,-1,-1,-1
14,405,1142.67,288.76,22.26,65.85,1,-1,-1,-1
14,404,163.73,392.25,37.32,73.68,1,-1,-1,-1
14,403,153.18,352.00,36.38,53.25,1,-1,-1,-1
14,401,1035.96,300.44,26.42,54.51,1,-1,-1,-1
14,400,356.85,381.51,33.49,80.88,1,-1,-1,-1
14,398,1092.05,308.07,21.99,58.21,1,-1,-1,-1
15,413,309.55,372.36,31.22,86.92,1,-1,-1,-1
15,410,585.86,326.45,30.78,67.17,1,-1,-1,-1
15,407,1165.42,294.34,25.98,62.10,1,-1,-1,-1
15,406,1139.53,298.24,14.58,49.51,1,-1,-1,-1
15,405,1146.02,288.07,23.48,65.72,1,-1,-1,-1
15,404,151.43,393.32,33.74,72.13,1,-1,-1,-1
15,403,153.63,353.62,36.89,54.23,1,-1,-1,-1
15,401,1044.84,300.01,23.45,52.99,1,-1,-1,-1
15,400,357.11,381.81,32.96,81.24,1,-1,-1,-1
15,398,1098.90,307.88,20.08,56.96,1,-1,-1,-1
16,413,297.47,373.75,36.03,88.51,1,-1,-1,-1
16,410,596.83,325.96,29.10,67.27,1,-1,-1,-1
16,407,1170.97,293.77,24.00,61.25,1,-1,-1,-1
16,405,1155.07,288.28,21.32,63.98,1,-1,-1,-1
16,404,139.58,394.84,36.32,71.50,1,-1,-1,-1
16,403,153.59,353.54,37.39,54.67,1,-1,-1,-1
16,401,1050.72,299.28,24.39,53.04,1,-1,-1,-1
16,400,357.29,381.77,33.21,80.61,1,-1,-1,-1
16,398,1103.63,307.17,21.67,57.59,1,-1,-1,-1
17,413,286.53,375.20,32.61,85.10,1,-1,-1,-1
17,410,609.20,325.41,29.51,66.80,1,-1,-1,-1
17,407,1178.81,293.69,22.31,59.91,1,-1,-1,-1
17,405,1160.64,288.43,22.56,64.53,1,-1,-1,-1
17,404,129.46,394.57,39.17,72.20,1,-1,-1,-1
17,403,154.01,353.45,37.84,55.29,1,-1,-1,-1
17,401,1058.24,298.47,24.51,53.64,1,-1,-1,-1
17,400,357.34,381.59,33.33,79.77,1,-1,-1,-1
17,398,1110.71,306.55,20.69,56.24,1,-1,-1,-1
18,413,279.34,376.21,30.28,83.01,1,-1,-1,-1
18,412,1109.88,287.01,23.18,49.71,1,-1,-1,-1
18,410,619.07,325.07,29.77,66.35,1,-1,-1,-1
18,407,1186.50,293.12,24.06,59.68,1,-1,-1,-1
18,405,1166.45,288.33,21.63,63.53,1,-1,-1,-1
18,404,119.01,395.13,36.19,71.86,1,-1,-1,-1
18,403,153.76,353.78,37.98,55.06,1,-1,-1,-1
18,401,1063.95,298.60,24.59,54.04,1,-1,-1,-1
18,400,357.90,381.54,34.72,80.41,1,-1,-1,-1
18,398,1117.34,307.02,18.90,55.34,1,-1,-1,-1
19,415,302.43,338.55,31.85,57.89,1,-1,-1,-1
19,413,272.65,376.74,32.61,82.91,1,-1,-1,-1
19,412,1095.85,288.63,24.86,51.88,1,-1,-1,-1
19,410,628.67,323.33,28.76,67.15,1,-1,-1,-1
19,407,1190.37,291.27,24.39,60.56,1,-1,-1,-1
19,406,1163.02,297.06,15.20,49.13,1,-1,-1,-1
19,405,1173.51,287.89,20.26,62.70,1,-1,-1,-1
19,404,109.98,396.03,34.23,71.01,1,-1,-1,-1
19,403,153.60,352.87,38.22,55.71,1,-1,-1,-1
19,401,1068.24,298.99,24.73,53.93,1,-1,-1,-1
19,400,357.32,381.72,34.64,80.15,1,-1,-1,-1
19,398,1122.35,307.46,20.52,56.07,1,-1,-1,-1
20,415,303.22,339.01,30.81,57.50,1,-1,-1,-1
20,413,264.91,377.59,33.91,83.00,1,-1,-1,-1
20,412,1077.67,289.23,25.05,51.96,1,-1,-1,-1
20,410,641.45,322.52,30.39,67.29,1,-1,-1,-1
20,409,991.39,238.87,9.15,26.87,1,-1,-1,-1
20,407,1193.94,291.38,22.80,59.78,1,-1,-1,-1
20,406,1169.84,296.92,13.88,48.18,1,-1,-1,-1
20,405,1178.83,288.50,18.98,62.01,1,-1,-1,-1
20,404,103.60,396.72,35.05,70.88,1,-1,-1,-1
20,403,153.29,352.32,37.76,56.13,1,-1,-1,-1
20,401,1077.21,298.74,21.68,51.82,1,-1,-1,-1
20,400,357.10,381.54,34.72,79.87,1,-1,-1,-1
20,398,1126.24,305.95,21.87,57.37,1,-1,-1,-1
21,415,305.02,338.91,29.83,57.10,1,-1,-1,-1
21,413,253.77,377.99,31.66,81.52,1,-1,-1,-1
21,412,1061.81,289.69,26.25,52.71,1,-1,-1,-1
21,410,649.87,321.22,30.63,67.50,1,-1,-1,-1
21,409,989.70,238.89,9.86,26.98,1,-1,-1,-1
21,407,1198.07,291.49,23.39,58.89,1,-1,-1,-1
21,406,1176.53,296.07,13.75,48.00,1,-1,-1,-1
21,405,1182.54,288.34,20.74,61.92,1,-1,-1,-1
21,404,91.54,397.06,32.23,70.53,1,-1,-1,-1
21,403,153.44,351.98,38.30,56.58,1,-1,-1,-1
21,401,1085.06,298.18,22.81,51.79,1,-1,-1,-1
21,400,357.09,380.95,34.81,80.36,1,-1,-1,-1
21,398,1132.84,305.33,20.10,56.67,1,-1,-1,-1
22,415,304.65,338.52,30.24,57.69,1,-1,-1,-1
22,413,243.81,379.06,32.57,81.61,1,-1,-1,-1
22,412,1046.17,290.69,26.13,53.94,1,-1,-1,-1
22,410,661.17,321.03,29.04,67.45,1,-1,-1,-1
22,407,1203.06,292.24,21.84,58.35,1,-1,-1,-1
22,406,1180.99,296.44,15.23,48.38,1,-1,-1,-1
22,405,1189.43,288.14,19.46,61.14,1,-1,-1,-1
22,404,82.64,398.56,34.35,71.77,1,-1,-1,-1
22,403,153.37,351.92,37.61,56.54,1,-1,-1,-1
22,401,1089.24,298.36,23.39,52.10,1,-1,-1,-1
22,400,356.81,381.57,34.61,80.46,1,-1,-1,-1
22,398,1136.15,304.66,21.40,57.23,1,-1,-1,-1
23,415,302.99,337.96,30.86,58.57,1,-1,-1,-1
23,413,234.97,379.29,35.44,82.12,1,-1,-1,-1
23,412,1031.57,290.28,27.38,55.45,1,-1,-1,-1
23,410,673.44,319.55,30.79,67.39,1,-1,-1,-1
23,407,1211.50,292.05,21.31,58.30,1,-1,-1,-1
23,406,1185.33,296.44,15.91,48.95,1,-1,-1,-1
23,405,1195.02,288.27,19.14,60.73,1,-1,-1,-1
23,404,75.41,399.07,37.08,71.78,1,-1,-1,-1
23,403,153.37,351.59,37.30,56.89,1,-1,-1,-1
23,401,1098.49,297.79,21.15,51.23,1,-1,-1,-1
23,400,356.75,381.71,34.55,80.74,1,-1,-1,-1
23,398,1141.39,304.07,22.34,56.88,1,-1,-1,-1
24,415,303.54,338.43,30.95,58.44,1,-1,-1,-1
24,413,222.50,380.44,35.62,80.61,1,-1,-1,-1
24,412,1017.33,291.39,27.63,55.67,1,-1,-1,-1
24,410,682.52,317.25,30.33,67.60,1,-1,-1,-1
24,407,1215.28,291.16,22.33,59.14,1,-1,-1,-1
24,406,1191.31,296.30,15.59,49.05,1,-1,-1,-1
24,405,1199.50,287.92,20.85,61.73,1,-1,-1,-1
24,404,63.68,400.18,36.09,71.27,1,-1,-1,-1
24,403,153.16,352.48,37.98,57.04,1,-1,-1,-1
24,401,1102.83,297.53,22.11,51.73,1,-1,-1,-1
24,400,356.95,381.51,34.45,81.07,1,-1,-1,-1
24,398,1149.33,304.27,20.08,56.14,1,-1,-1,-1
25,415,303.41,337.74,31.31,59.08,1,-1,-1,-1
25,413,215.81,382.64,32.80,79.58,1,-1,-1,-1
25,412,998.82,291.55,29.58,56.47,1,-1,-1,-1
25,410,692.97,317.43,29.59,69.14,1,-1,-1,-1
25,407,1221.81,290.62,20.82,57.79,1,-1,-1,-1
25,406,1196.00,296.26,16.13,49.20,1,-1,-1,-1
25,405,1206.63,287.86,19.94,61.35,1,-1,-1,-1
25,404,53.16,400.40,34.88,71.14,1,-1,-1,-1
25,403,153.60,352.45,37.89,57.50,1,-1,-1,-1
25,401,1110.23,297.39,20.61,50.65,1,-1,-1,-1
25,400,355.65,380.39,33.67,82.00,1,-1,-1,-1
25,398,1154.06,304.31,22.22,57.26,1,-1,-1,-1
26,415,302.75,337.65,31.83,59.49,1,-1,-1,-1
26,413,206.16,384.02,36.72,81.14,1,-1,-1,-1
26,412,981.92,292.22,30.43,57.44,1,-1,-1,-1
26,410,704.38,317.25,31.63,68.29,1,-1,-1,-1
26,407,1227.83,286.76,18.80,53.26,1,-1,-1,-1
26,406,1201.25,295.17,15.00,48.92,1,-1,-1,-1
26,405,1212.86,287.93,18.92,60.94,1,-1,-1,-1
26,404,47.27,402.31,36.01,71.10,1,-1,-1,-1
26,403,153.35,352.83,38.52,57.35,1,-1,-1,-1
26,401,1115.60,296.34,21.70,50.97,1,-1,-1,-1
26,400,355.09,380.08,32.49,82.18,1,-1,-1,-1
26,398,1158.30,303.13,22.94,56.77,1,-1,-1,-1
27,415,303.14,337.85,31.49,59.66,1,-1,-1,-1
27,413,198.54,385.11,36.77,81.27,1,-1,-1,-1
27,412,967.70,291.98,29.71,57.38,1,-1,-1,-1
27,410,713.97,317.10,30.06,67.15,1,-1,-1,-1
27,407,1233.75,285.52,17.50,46.86,1,-1,-1,-1
27,406,1206.64,290.43,13.81,43.19,1,-1,-1,-1
27,405,1218.20,283.60,18.41,52.19,1,-1,-1,-1
27,404,38.87,402.79,34.22,71.03,1,-1,-1,-1
27,403,153.45,352.44,38.41,57.69,1,-1,-1,-1
27,401,1120.22,296.99,23.26,51.88,1,-1,-1,-1
27,400,355.54,379.84,31.52,82.03,1,-1,-1,-1
27,398,1165.07,302.84,20.53,56.30,1,-1,-1,-1
28,415,303.64,337.66,31.18,59.82,1,-1,-1,-1
28,413,187.13,385.43,33.60,80.47,1,-1,-1,-1
28,412,952.56,292.78,29.46,57.89,1,-1,-1,-1
28,410,723.58,316.01,28.65,67.05,1,-1,-1,-1
28,407,1239.39,290.06,18.59,50.21,1,-1,-1,-1
28,406,1212.12,290.87,13.44,38.60,1,-1,-1,-1
28,405,1224.43,287.56,17.54,52.87,1,-1,-1,-1
28,404,28.08,404.47,32.18,69.52,1,-1,-1,-1
28,403,153.18,352.45,37.95,57.36,1,-1,-1,-1
28,401,1126.91,296.38,22.17,51.33,1,-1,-1,-1
28,400,356.43,379.71,31.49,82.63,1,-1,-1,-1
28,398,1168.10,299.65,21.34,45.99,1,-1,-1,-1
29,415,303.18,337.63,31.63,60.49,1,-1,-1,-1
29,413,178.83,387.62,35.07,79.89,1,-1,-1,-1
29,412,932.00,292.58,30.11,58.47,1,-1,-1,-1
29,410,733.85,315.91,29.90,66.91,1,-1,-1,-1
29,407,1246.80,291.97,17.73,50.43,1,-1,-1,-1
29,406,1217.01,294.52,15.02,42.26,1,-1,-1,-1
29,405,1230.44,288.17,17.20,53.64,1,-1,-1,-1
29,404,19.34,404.88,34.27,69.57,1,-1,-1,-1
29,403,151.69,352.51,36.67,56.45,1,-1,-1,-1
29,401,1134.04,293.60,18.99,47.91,1,-1,-1,-1
29,400,357.11,379.31,31.45,83.03,1,-1,-1,-1
29,398,1175.69,297.60,19.31,40.33,1,-1,-1,-1
30,419,472.79,312.16,22.49,49.57,1,-1,-1,-1
30,415,302.84,337.31,31.15,59.86,1,-1,-1,-1
30,413,172.01,389.14,37.95,81.27,1,-1,-1,-1
30,412,915.39,293.60,30.86,59.06,1,-1,-1,-1
30,410,742.97,313.13,29.53,67.07,1,-1,-1,-1
30,407,1253.67,291.75,19.48,51.25,1,-1,-1,-1
30,406,1222.80,295.93,15.06,44.25,1,-1,-1,-1
30,405,1235.26,288.86,17.52,54.73,1,-1,-1,-1
30,404,11.10,403.67,36.36,70.27,1,-1,-1,-1
30,403,150.40,349.26,33.49,53.09,1,-1,-1,-1
30,401,1141.70,294.52,16.60,45.90,1,-1,-1,-1
30,400,358.04,380.68,33.56,82.83,1,-1,-1,-1
30,398,1181.00,303.62,18.42,42.58,1,-1,-1,-1
31,419,478.38,313.05,22.36,50.85,1,-1,-1,-1
31,415,302.71,337.05,31.63,59.48,1,-1,-1,-1
31,413,162.30,390.95,34.73,80.23,1,-1,-1,-1
31,412,898.41,293.88,29.72,59.72,1,-1,-1,-1
31,410,753.08,311.66,29.22,67.51,1,-1,-1,-1
31,407,1257.57,291.68,18.28,51.19,1,-1,-1,-1
31,406,1228.16,295.61,16.38,45.82,1,-1,-1,-1
31,405,1240.88,288.92,17.24,55.57,1,-1,-1,-1
31,404,2.70,400.87,35.84,70.13,1,-1,-1,-1
31,403,151.67,351.79,34.84,53.65,1,-1,-1,-1
31,401,1148.53,296.35,15.44,45.51,1,-1,-1,-1
31,400,357.97,381.23,34.97,82.75,1,-1,-1,-1
31,398,1184.74,303.82,20.34,46.83,1,-1,-1,-1
32,419,483.75,314.03,21.28,50.52,1,-1,-1,-1
32,415,302.99,337.40,31.55,58.84,1,-1,-1,-1
32,413,153.66,394.01,32.47,78.43,1,-1,-1,-1
32,412,883.58,294.46,30.45,59.59,1,-1,-1,-1
32,410,761.24,312.16,30.43,66.90,1,-1,-1,-1
32,404,-4.16,398.52,32.88,69.74,1,-1,-1,-1
32,403,152.76,352.91,36.81,54.08,1,-1,-1,-1
32,401,1153.38,296.76,17.96,47.83,1,-1,-1,-1
32,400,357.50,380.04,35.15,82.65,1,-1,-1,-1
32,398,1189.47,304.32,19.65,47.90,1,-1,-1,-1
33,419,488.78,313.57,21.50,49.86,1,-1,-1,-1
33,415,303.30,337.36,31.48,58.84,1,-1,-1,-1
33,413,145.76,396.05,33.62,77.49,1,-1,-1,-1
33,412,862.59,295.80,30.36,59.60,1,-1,-1,-1
33,410,770.00,310.23,30.06,66.90,1,-1,-1,-1
33,404,-5.90,398.90,30.71,69.66,1,-1,-1,-1
33,400,357.00,380.82,34.52,83.16,1,-1,-1,-1
34,419,492.77,315.56,22.07,52.42,1,-1,-1,-1
34,415,302.69,337.80,31.39,58.97,1,-1,-1,-1
34,413,136.85,393.79,33.47,78.53,1,-1,-1,-1
34,412,845.25,296.38,31.25,60.33,1,-1,-1,-1
34,410,779.17,308.86,29.00,67.15,1,-1,-1,-1
34,400,357.85,381.26,36.11,83.01,1,-1,-1,-1
35,428,56.99,363.79,24.28,49.47,1,-1,-1,-1
35,419,496.47,316.08,21.72,53.20,1,-1,-1,-1
35,415,303.01,337.63,31.63,59.20,1,-1,-1,-1
35,413,127.69,393.67,31.57,78.65,1,-1,-1,-1
35,412,827.58,297.89,29.73,60.70,1,-1,-1,-1
35,410,788.51,309.05,30.26,66.54,1,-1,-1,-1
35,400,357.77,381.27,37.12,82.75,1,-1,-1,-1
36,428,64.64,366.09,25.28,52.12,1,-1,-1,-1
36,419,501.31,313.87,25.23,56.88,1,-1,-1,-1
36,415,302.46,337.27,31.92,58.29,1,-1,-1,-1
36,413,117.15,395.03,31.86,78.59,1,-1,-1,-1
36,412,809.41,299.54,31.76,60.56,1,-1,-1,-1
36,410,797.83,308.37,28.92,65.91,1,-1,-1,-1
36,403,152.58,353.12,38.96,56.08,1,-1,-1,-1
36,400,357.25,381.72,37.95,83.15,1,-1,-1,-1
37,428,73.44,364.19,26.11,56.93,1,-1,-1,-1
37,419,502.35,313.85,25.48,55.86,1,-1,-1,-1
37,415,302.27,337.61,31.26,58.05,1,-1,-1,-1
37,413,111.64,394.78,33.01,78.65,1,-1,-1,-1
37,412,787.79,300.70,30.73,60.85,1,-1,-1,-1
37,410,806.56,307.29,28.23,65.81,1,-1,-1,-1
37,403,152.22,353.15,39.38,56.13,1,-1,-1,-1
37,400,357.29,381.48,38.75,83.06,1,-1,-1,-1
38,428,80.44,367.35,26.08,58.14,1,-1,-1,-1
38,419,503.34,313.25,25.60,54.12,1,-1,-1,-1
38,415,303.05,337.58,30.93,57.82,1,-1,-1,-1
38,413,103.25,395.33,32.17,78.33,1,-1,-1,-1
38,403,152.53,353.05,39.20,56.81,1,-1,-1,-1
38,400,357.24,381.22,39.12,82.74,1,-1,-1,-1
39,428,90.88,366.27,25.49,53.22,1,-1,-1,-1
39,419,503.07,314.71,25.69,53.36,1,-1,-1,-1
39,415,303.50,338.44,31.23,58.22,1,-1,-1,-1
39,413,95.10,396.54,31.14,78.39,1,-1,-1,-1
39,403,153.28,352.81,39.12,57.06,1,-1,-1,-1
39,400,357.11,381.13,39.21,82.32,1,-1,-1,-1
40,428,100.84,370.57,25.58,54.73,1,-1,-1,-1
40,419,502.54,315.09,25.81,54.18,1,-1,-1,-1
40,415,303.52,338.35,31.40,58.40,1,-1,-1,-1
40,413,86.60,396.70,32.51,78.75,1,-1,-1,-1
40,403,153.29,351.88,39.11,57.44,1,-1,-1,-1
40,400,356.50,381.16,38.55,81.87,1,-1,-1,-1
41,428,111.31,373.22,26.91,57.58,1,-1,-1,-1
41,415,303.66,337.47,31.46,58.92,1,-1,-1,-1
41,413,80.35,396.16,34.33,79.52,1,-1,-1,-1
41,403,152.73,351.89,38.93,57.39,1,-1,-1,-1
41,400,356.26,381.15,37.54,81.34,1,-1,-1,-1
42,433,1235.26,297.55,15.92,54.25,1,-1,-1,-1
42,428,121.50,372.97,26.87,59.16,1,-1,-1,-1
42,415,302.98,337.44,31.43,58.23,1,-1,-1,-1
